"fk_vtl_id","unixtime","coordinate","vel_mph"
-31,1202517144,"(-122.0532,37.5877)",57
-31,1202517145,"(-122.0533,37.5877)",56
-31,1202517180,"(-122.0533,37.5877)",49
-31,1202517200,"(-122.0532,37.5877)",58
-31,1202517209,"(-122.0532,37.5877)",51
-31,1202517219,"(-122.0533,37.5877)",48
-31,1202517296,"(-122.0533,37.5877)",50
-31,1202517309,"(-122.0532,37.5877)",53
-31,1202517390,"(-122.0533,37.5877)",44
-31,1202517398,"(-122.0533,37.5877)",40
-31,1202517431,"(-122.0533,37.5877)",43
-31,1202517436,"(-122.0533,37.5877)",39
-31,1202517500,"(-122.0532,37.5877)",47
-31,1202517643,"(-122.0533,37.5877)",54
-31,1202517652,"(-122.0533,37.5877)",52
-31,1202517657,"(-122.0533,37.5877)",51
-31,1202517732,"(-122.0533,37.5877)",52
-31,1202517787,"(-122.0532,37.5877)",55
-31,1202517922,"(-122.0533,37.5877)",59
-31,1202517977,"(-122.0533,37.5877)",59
-31,1202517983,"(-122.0532,37.5877)",62
-31,1202518000,"(-122.0532,37.5877)",57
-31,1202518004,"(-122.0533,37.5877)",54
-31,1202518020,"(-122.0533,37.5877)",54
-31,1202518030,"(-122.0533,37.5877)",57
-31,1202518114,"(-122.0533,37.5877)",54
-31,1202518141,"(-122.0533,37.5877)",61
-31,1202518143,"(-122.0533,37.5877)",56
-31,1202518186,"(-122.0532,37.5877)",64
-31,1202518228,"(-122.0533,37.5877)",53
-31,1202518228,"(-122.0532,37.5877)",61
-31,1202518229,"(-122.0532,37.5877)",61
-31,1202518231,"(-122.0533,37.5877)",52
-31,1202518239,"(-122.0533,37.5877)",54
-31,1202518373,"(-122.0533,37.5877)",48
-31,1202518397,"(-122.0533,37.5877)",53
-31,1202518458,"(-122.0533,37.5877)",60
-31,1202518474,"(-122.0532,37.5877)",55
-31,1202518534,"(-122.0533,37.5877)",52
-31,1202518549,"(-122.0533,37.5877)",56
-31,1202518566,"(-122.0532,37.5877)",57
-31,1202518584,"(-122.0532,37.5877)",63
-31,1202518587,"(-122.0532,37.5877)",64
-31,1202518589,"(-122.0533,37.5877)",58
-31,1202518667,"(-122.0532,37.5877)",62
-31,1202518671,"(-122.0533,37.5877)",49
-31,1202518695,"(-122.0532,37.5877)",58
-31,1202518703,"(-122.0532,37.5877)",52
-31,1202518753,"(-122.0533,37.5877)",59
-31,1202518806,"(-122.0532,37.5877)",63
-31,1202518869,"(-122.0533,37.5877)",52
-31,1202518875,"(-122.0532,37.5877)",66
-31,1202518876,"(-122.0533,37.5877)",51
-31,1202518886,"(-122.0533,37.5877)",51
-31,1202518896,"(-122.0533,37.5877)",50
-31,1202518929,"(-122.0533,37.5877)",57
-31,1202518945,"(-122.0533,37.5877)",57
-31,1202519099,"(-122.0533,37.5877)",54
-31,1202519176,"(-122.0533,37.5877)",56
-31,1202519177,"(-122.0533,37.5877)",62
-31,1202519239,"(-122.0533,37.5877)",60
-31,1202519271,"(-122.0532,37.5877)",62
-31,1202519463,"(-122.0532,37.5877)",62
-31,1202519493,"(-122.0532,37.5877)",59
-31,1202519640,"(-122.0532,37.5877)",54
-31,1202519726,"(-122.0532,37.5877)",58
-31,1202519739,"(-122.0532,37.5877)",58
-31,1202519749,"(-122.0533,37.5877)",54
-31,1202519879,"(-122.0533,37.5877)",53
-31,1202520005,"(-122.0533,37.5877)",56
-31,1202520014,"(-122.0532,37.5877)",61
-31,1202520021,"(-122.0532,37.5877)",58
-31,1202520037,"(-122.0533,37.5877)",51
-31,1202520066,"(-122.0533,37.5877)",48
-31,1202520158,"(-122.0533,37.5877)",51
-31,1202520229,"(-122.0533,37.5877)",49
-31,1202520358,"(-122.0532,37.5877)",58
-31,1202520423,"(-122.0532,37.5877)",68
-31,1202520431,"(-122.0532,37.5877)",63
-31,1202520473,"(-122.0533,37.5877)",58
-31,1202520480,"(-122.0532,37.5877)",56
-31,1202520524,"(-122.0533,37.5877)",55
-31,1202520527,"(-122.0533,37.5877)",52
-31,1202520532,"(-122.0533,37.5877)",52
-31,1202520538,"(-122.0533,37.5877)",56
-31,1202520588,"(-122.0533,37.5877)",52
-31,1202520592,"(-122.0533,37.5877)",52
-31,1202520634,"(-122.0532,37.5877)",63
-31,1202520660,"(-122.0533,37.5877)",60
-31,1202520670,"(-122.0533,37.5877)",66
-31,1202520761,"(-122.0533,37.5877)",54
-31,1202520776,"(-122.0533,37.5877)",53
-31,1202520791,"(-122.0533,37.5877)",54
-31,1202520808,"(-122.0533,37.5877)",60
-31,1202520944,"(-122.0533,37.5877)",48
-31,1202521032,"(-122.0533,37.5877)",56
-31,1202521102,"(-122.0533,37.5877)",53
-31,1202521185,"(-122.0533,37.5877)",60
-31,1202521190,"(-122.0533,37.5877)",55
-31,1202521213,"(-122.0533,37.5877)",56
-31,1202521225,"(-122.0533,37.5877)",56
-31,1202521232,"(-122.0533,37.5877)",47
-31,1202521243,"(-122.0532,37.5877)",56
-31,1202521382,"(-122.0532,37.5877)",56
-31,1202521417,"(-122.0533,37.5877)",46
-31,1202521557,"(-122.0533,37.5877)",56
-31,1202521583,"(-122.0533,37.5877)",55
-31,1202521737,"(-122.0533,37.5877)",51
-31,1202521864,"(-122.0532,37.5877)",64
-31,1202521880,"(-122.0533,37.5877)",51
-31,1202521904,"(-122.0533,37.5877)",51
-31,1202521912,"(-122.0532,37.5877)",55
-31,1202521935,"(-122.0533,37.5877)",54
-31,1202522015,"(-122.0533,37.5877)",50
-31,1202522080,"(-122.0533,37.5877)",53
-31,1202522094,"(-122.0532,37.5877)",58
-31,1202522096,"(-122.0533,37.5877)",53
-31,1202522153,"(-122.0533,37.5877)",59
-31,1202522211,"(-122.0533,37.5877)",61
-31,1202522219,"(-122.0532,37.5877)",49
-31,1202522256,"(-122.0533,37.5877)",56
-31,1202522301,"(-122.0533,37.5877)",50
-31,1202522308,"(-122.0533,37.5877)",50
-31,1202522312,"(-122.0533,37.5877)",57
-31,1202522350,"(-122.0533,37.5877)",49
-31,1202522358,"(-122.0533,37.5877)",47
-31,1202522386,"(-122.0533,37.5877)",54
-31,1202522393,"(-122.0533,37.5877)",53
-30,1202493827,"(-122.0519,37.5857)",64
-30,1202493828,"(-122.0519,37.5857)",65
-30,1202493840,"(-122.0518,37.5858)",69
-30,1202493852,"(-122.0519,37.5858)",64
-30,1202493853,"(-122.0519,37.5857)",61
-30,1202493913,"(-122.0518,37.5858)",65
-30,1202493917,"(-122.0519,37.5857)",64
-30,1202493939,"(-122.0519,37.5857)",65
-30,1202493943,"(-122.0517,37.5858)",66
-30,1202493945,"(-122.0519,37.5857)",56
-30,1202493949,"(-122.0518,37.5858)",62
-30,1202493954,"(-122.0519,37.5857)",56
-30,1202493960,"(-122.0518,37.5858)",64
-30,1202493961,"(-122.0519,37.5857)",63
-30,1202493963,"(-122.0519,37.5857)",58
-30,1202493965,"(-122.0519,37.5857)",60
-30,1202494009,"(-122.0518,37.5858)",71
-30,1202494012,"(-122.0519,37.5858)",67
-30,1202494029,"(-122.0519,37.5857)",64
-30,1202494035,"(-122.0518,37.5858)",65
-30,1202494038,"(-122.0519,37.5857)",59
-30,1202494095,"(-122.0519,37.5857)",67
-30,1202494101,"(-122.0519,37.5857)",67
-30,1202494106,"(-122.0519,37.5857)",65
-30,1202494107,"(-122.0518,37.5858)",66
-30,1202494115,"(-122.0519,37.5858)",59
-30,1202494115,"(-122.0518,37.5858)",59
-30,1202494118,"(-122.0518,37.5858)",65
-30,1202494133,"(-122.0519,37.5857)",60
-30,1202494745,"(-122.0518,37.5858)",65
-30,1202494756,"(-122.0518,37.5858)",60
-30,1202494763,"(-122.0519,37.5857)",66
-30,1202494826,"(-122.0518,37.5858)",76
-30,1202494839,"(-122.0519,37.5857)",74
-30,1202494844,"(-122.0518,37.5858)",72
-30,1202494850,"(-122.0518,37.5858)",67
-30,1202494862,"(-122.0519,37.5857)",65
-30,1202494871,"(-122.0519,37.5857)",63
-30,1202494875,"(-122.0519,37.5857)",63
-30,1202494875,"(-122.0518,37.5858)",63
-30,1202494876,"(-122.0519,37.5857)",62
-30,1202494878,"(-122.0519,37.5857)",63
-30,1202494883,"(-122.0518,37.5858)",71
-30,1202494890,"(-122.0518,37.5858)",79
-30,1202494896,"(-122.0519,37.5857)",58
-30,1202494900,"(-122.0518,37.5858)",76
-30,1202494960,"(-122.0519,37.5857)",60
-30,1202495007,"(-122.052,37.5857)",75
-30,1202495012,"(-122.0518,37.5858)",72
-30,1202495041,"(-122.0518,37.5858)",64
-30,1202495055,"(-122.0518,37.5858)",67
-30,1202495068,"(-122.0518,37.5858)",66
-30,1202495070,"(-122.0518,37.5858)",78
-30,1202495086,"(-122.0519,37.5857)",74
-30,1202495103,"(-122.0518,37.5858)",67
-30,1202495116,"(-122.0518,37.5858)",81
-30,1202495144,"(-122.0518,37.5858)",70
-30,1202495146,"(-122.0518,37.5858)",67
-30,1202495163,"(-122.0518,37.5858)",65
-30,1202495167,"(-122.0519,37.5857)",63
-30,1202495170,"(-122.052,37.5857)",66
-30,1202495171,"(-122.0519,37.5857)",57
-30,1202495196,"(-122.0518,37.5858)",66
-30,1202495218,"(-122.0519,37.5857)",63
-30,1202495224,"(-122.0518,37.5858)",70
-30,1202495226,"(-122.0519,37.5857)",57
-30,1202495247,"(-122.0518,37.5858)",67
-30,1202495257,"(-122.0518,37.5858)",68
-30,1202495260,"(-122.0518,37.5858)",68
-30,1202495275,"(-122.0518,37.5858)",67
-30,1202495288,"(-122.0518,37.5858)",65
-30,1202495334,"(-122.0518,37.5858)",72
-30,1202495359,"(-122.0518,37.5858)",66
-30,1202495416,"(-122.0518,37.5858)",64
-30,1202495428,"(-122.0519,37.5857)",62
-30,1202495438,"(-122.0518,37.5858)",64
-30,1202495438,"(-122.0519,37.5857)",61
-30,1202495450,"(-122.0519,37.5857)",57
-30,1202495474,"(-122.0518,37.5858)",70
-30,1202495484,"(-122.0519,37.5857)",60
-30,1202495487,"(-122.0519,37.5857)",61
-30,1202495506,"(-122.0518,37.5858)",60
-30,1202495513,"(-122.0519,37.5857)",58
-30,1202495514,"(-122.0519,37.5857)",60
-30,1202495526,"(-122.0519,37.5857)",55
-30,1202495528,"(-122.0519,37.5857)",63
-30,1202495592,"(-122.0518,37.5858)",60
-30,1202495598,"(-122.0518,37.5858)",60
-30,1202495600,"(-122.0519,37.5857)",57
-30,1202495604,"(-122.0519,37.5857)",60
-30,1202495607,"(-122.0519,37.5857)",60
-30,1202495609,"(-122.0518,37.5858)",61
-30,1202495681,"(-122.0519,37.5857)",64
-30,1202495689,"(-122.0519,37.5857)",68
-30,1202495790,"(-122.0518,37.5858)",64
-30,1202495931,"(-122.0518,37.5858)",83
-30,1202495963,"(-122.0519,37.5857)",73
-30,1202495965,"(-122.0518,37.5858)",75
-30,1202496066,"(-122.0519,37.5857)",61
-30,1202496092,"(-122.0519,37.5857)",67
-30,1202496104,"(-122.0518,37.5858)",71
-30,1202496156,"(-122.0518,37.5858)",61
-30,1202496161,"(-122.0518,37.5858)",66
-30,1202496315,"(-122.0519,37.5857)",65
-30,1202496372,"(-122.0519,37.5857)",71
-30,1202496398,"(-122.0518,37.5858)",65
-30,1202496519,"(-122.0518,37.5858)",69
-30,1202496601,"(-122.0518,37.5858)",67
-30,1202496601,"(-122.0518,37.5858)",68
-30,1202496616,"(-122.0519,37.5858)",66
-30,1202496620,"(-122.0518,37.5858)",66
-30,1202496635,"(-122.0518,37.5858)",70
-30,1202496646,"(-122.0518,37.5858)",67
-30,1202496683,"(-122.0519,37.5857)",59
-30,1202496708,"(-122.0518,37.5858)",66
-30,1202496716,"(-122.0518,37.5858)",67
-30,1202496722,"(-122.0519,37.5858)",63
-30,1202496741,"(-122.0518,37.5858)",67
-30,1202496745,"(-122.0518,37.5858)",65
-30,1202496761,"(-122.0519,37.5857)",70
-30,1202496809,"(-122.0518,37.5858)",78
-30,1202497097,"(-122.0518,37.5858)",64
-30,1202497162,"(-122.0519,37.5857)",66
-30,1202497217,"(-122.052,37.5857)",62
-30,1202497225,"(-122.0519,37.5858)",66
-30,1202497227,"(-122.0518,37.5858)",69
-30,1202497240,"(-122.0518,37.5858)",68
-30,1202497273,"(-122.0518,37.5858)",66
-30,1202497283,"(-122.0518,37.5858)",81
-30,1202497304,"(-122.0518,37.5858)",59
-30,1202497312,"(-122.0519,37.5857)",65
-30,1202497334,"(-122.0519,37.5857)",68
-30,1202497355,"(-122.0518,37.5858)",66
-30,1202497369,"(-122.0518,37.5858)",67
-30,1202497389,"(-122.0518,37.5858)",72
-30,1202497395,"(-122.0519,37.5857)",62
-30,1202497402,"(-122.0518,37.5858)",67
-30,1202497404,"(-122.0518,37.5858)",77
-30,1202497423,"(-122.0518,37.5858)",70
-30,1202497436,"(-122.0518,37.5858)",64
-30,1202497452,"(-122.0518,37.5858)",64
-30,1202497455,"(-122.0518,37.5858)",66
-30,1202497459,"(-122.0519,37.5857)",66
-30,1202497468,"(-122.0519,37.5857)",72
-30,1202497515,"(-122.0518,37.5858)",72
-30,1202497517,"(-122.0519,37.5857)",61
-30,1202497519,"(-122.0519,37.5857)",59
-30,1202497529,"(-122.0519,37.5857)",65
-30,1202497545,"(-122.0518,37.5858)",71
-30,1202497551,"(-122.0518,37.5858)",79
-30,1202497551,"(-122.0518,37.5858)",68
-30,1202497556,"(-122.0518,37.5858)",66
-30,1202497560,"(-122.0519,37.5857)",61
-30,1202497589,"(-122.0519,37.5857)",62
-30,1202497596,"(-122.0519,37.5857)",65
-30,1202497609,"(-122.0518,37.5858)",71
-30,1202497610,"(-122.0518,37.5858)",72
-30,1202497664,"(-122.0518,37.5858)",66
-30,1202497681,"(-122.0518,37.5858)",67
-30,1202497682,"(-122.0518,37.5858)",65
-30,1202497684,"(-122.0519,37.5857)",53
-30,1202497835,"(-122.0519,37.5857)",68
-30,1202497872,"(-122.0518,37.5858)",73
-30,1202497931,"(-122.0518,37.5858)",66
-30,1202497937,"(-122.0519,37.5857)",65
-30,1202497950,"(-122.0518,37.5858)",76
-30,1202497961,"(-122.0518,37.5858)",76
-30,1202498036,"(-122.0518,37.5858)",70
-30,1202498048,"(-122.0518,37.5858)",77
-30,1202498064,"(-122.0518,37.5858)",75
-30,1202498129,"(-122.0518,37.5858)",69
-30,1202498150,"(-122.0519,37.5857)",65
-30,1202498154,"(-122.052,37.5857)",63
-30,1202498154,"(-122.0518,37.5858)",74
-30,1202498183,"(-122.0518,37.5858)",66
-30,1202498200,"(-122.0518,37.5858)",65
-30,1202498201,"(-122.0518,37.5858)",63
-30,1202498220,"(-122.0518,37.5858)",65
-30,1202498246,"(-122.0518,37.5858)",66
-30,1202498255,"(-122.0518,37.5858)",58
-30,1202498261,"(-122.0518,37.5858)",63
-30,1202498261,"(-122.0519,37.5857)",64
-30,1202498298,"(-122.0519,37.5857)",59
-30,1202498468,"(-122.0518,37.5858)",66
-30,1202498496,"(-122.0518,37.5858)",72
-30,1202498548,"(-122.0518,37.5858)",66
-30,1202498577,"(-122.0518,37.5858)",72
-30,1202498580,"(-122.0519,37.5857)",61
-30,1202498580,"(-122.0518,37.5858)",64
-30,1202498584,"(-122.0519,37.5857)",63
-30,1202498595,"(-122.0518,37.5858)",65
-30,1202498645,"(-122.0518,37.5858)",63
-30,1202498662,"(-122.0518,37.5858)",69
-30,1202498664,"(-122.0518,37.5858)",70
-30,1202498746,"(-122.0518,37.5858)",59
-30,1202498759,"(-122.0519,37.5857)",64
-30,1202498768,"(-122.0518,37.5858)",67
-30,1202498773,"(-122.0518,37.5858)",69
-30,1202498816,"(-122.0518,37.5858)",67
-30,1202498843,"(-122.0518,37.5858)",62
-30,1202498888,"(-122.0518,37.5858)",64
-30,1202498896,"(-122.0518,37.5858)",68
-30,1202498914,"(-122.0519,37.5857)",63
-30,1202498920,"(-122.0518,37.5858)",71
-30,1202498966,"(-122.0518,37.5858)",59
-30,1202498970,"(-122.0519,37.5857)",56
-30,1202498999,"(-122.0518,37.5858)",67
-30,1202499018,"(-122.0519,37.5857)",60
-30,1202499031,"(-122.0518,37.5858)",68
-30,1202499082,"(-122.0518,37.5858)",67
-30,1202499121,"(-122.0519,37.5857)",67
-30,1202499159,"(-122.0518,37.5858)",68
-30,1202499162,"(-122.0518,37.5858)",64
-30,1202499164,"(-122.0519,37.5858)",70
-30,1202499206,"(-122.0519,37.5857)",57
-30,1202499207,"(-122.0518,37.5858)",59
-30,1202499247,"(-122.0518,37.5858)",71
-30,1202499253,"(-122.0518,37.5858)",71
-30,1202499282,"(-122.0519,37.5858)",65
-30,1202499291,"(-122.0519,37.5857)",62
-30,1202499313,"(-122.0518,37.5858)",67
-30,1202499383,"(-122.0519,37.5857)",64
-30,1202499389,"(-122.0519,37.5857)",61
-30,1202499396,"(-122.0516,37.5859)",77
-30,1202499402,"(-122.0519,37.5857)",59
-30,1202499456,"(-122.0518,37.5858)",63
-30,1202499460,"(-122.0518,37.5858)",68
-30,1202499463,"(-122.0519,37.5857)",65
-30,1202499467,"(-122.0519,37.5857)",61
-30,1202499473,"(-122.0519,37.5857)",61
-30,1202499490,"(-122.0519,37.5858)",66
-30,1202499509,"(-122.0518,37.5858)",67
-30,1202499521,"(-122.0518,37.5858)",68
-30,1202499534,"(-122.0518,37.5858)",57
-30,1202499564,"(-122.0519,37.5857)",63
-30,1202499566,"(-122.052,37.5857)",62
-30,1202499568,"(-122.0518,37.5858)",59
-30,1202499583,"(-122.0519,37.5857)",63
-30,1202499583,"(-122.0518,37.5858)",63
-30,1202499596,"(-122.0519,37.5857)",53
-30,1202499688,"(-122.0518,37.5858)",65
-30,1202499699,"(-122.0518,37.5858)",60
-30,1202499701,"(-122.0518,37.5858)",61
-30,1202499708,"(-122.0519,37.5858)",66
-30,1202499718,"(-122.0519,37.5857)",56
-30,1202499749,"(-122.0518,37.5858)",67
-30,1202499798,"(-122.0518,37.5858)",63
-30,1202499804,"(-122.0518,37.5858)",64
-30,1202499900,"(-122.0518,37.5858)",66
-30,1202499905,"(-122.0518,37.5858)",66
-30,1202499910,"(-122.0519,37.5857)",48
-30,1202499918,"(-122.0519,37.5857)",65
-30,1202499923,"(-122.0518,37.5858)",64
-30,1202499960,"(-122.0518,37.5858)",62
-30,1202499969,"(-122.0519,37.5857)",67
-30,1202499982,"(-122.0518,37.5858)",69
-30,1202499996,"(-122.0518,37.5858)",67
-30,1202500069,"(-122.0519,37.5857)",61
-30,1202500072,"(-122.0519,37.5857)",70
-30,1202500080,"(-122.0518,37.5858)",67
-30,1202500084,"(-122.0518,37.5858)",64
-30,1202500098,"(-122.0518,37.5858)",68
-30,1202500099,"(-122.0518,37.5858)",62
-30,1202500124,"(-122.0518,37.5858)",62
-30,1202500128,"(-122.0518,37.5858)",62
-30,1202500177,"(-122.0518,37.5858)",65
-30,1202500188,"(-122.0518,37.5858)",62
-30,1202500211,"(-122.0518,37.5858)",83
-30,1202500244,"(-122.0518,37.5858)",72
-30,1202500290,"(-122.0518,37.5858)",67
-30,1202500302,"(-122.0519,37.5857)",65
-30,1202500304,"(-122.0518,37.5858)",66
-30,1202500309,"(-122.0518,37.5858)",61
-30,1202500309,"(-122.0518,37.5858)",66
-30,1202500310,"(-122.0518,37.5858)",65
-30,1202500350,"(-122.0518,37.5858)",66
-30,1202500361,"(-122.0519,37.5857)",56
-30,1202500383,"(-122.0518,37.5858)",63
-30,1202500394,"(-122.052,37.5857)",60
-30,1202500416,"(-122.0518,37.5858)",75
-30,1202500443,"(-122.0519,37.5857)",60
-30,1202500459,"(-122.0518,37.5858)",71
-30,1202500461,"(-122.0518,37.5858)",70
-30,1202500515,"(-122.0519,37.5857)",62
-30,1202500624,"(-122.0518,37.5858)",64
-30,1202500628,"(-122.0518,37.5858)",63
-30,1202500629,"(-122.0518,37.5858)",61
-30,1202500634,"(-122.0518,37.5858)",64
-30,1202500655,"(-122.0518,37.5858)",72
-30,1202500660,"(-122.0519,37.5857)",58
-30,1202500689,"(-122.0518,37.5858)",70
-30,1202500709,"(-122.0519,37.5857)",64
-30,1202500751,"(-122.0518,37.5858)",67
-30,1202500752,"(-122.0518,37.5858)",61
-30,1202500772,"(-122.0518,37.5858)",66
-30,1202500785,"(-122.0517,37.5858)",68
-30,1202500824,"(-122.0518,37.5858)",63
-30,1202500826,"(-122.0518,37.5858)",64
-30,1202500853,"(-122.0518,37.5858)",62
-30,1202500904,"(-122.0518,37.5858)",65
-30,1202500915,"(-122.0518,37.5858)",69
-30,1202500927,"(-122.0519,37.5857)",74
-30,1202500955,"(-122.0518,37.5858)",62
-30,1202500965,"(-122.0518,37.5858)",68
-30,1202500985,"(-122.0518,37.5858)",68
-30,1202501003,"(-122.0519,37.5857)",60
-30,1202501009,"(-122.0519,37.5857)",56
-30,1202501016,"(-122.0519,37.5857)",62
-30,1202501016,"(-122.0519,37.5858)",64
-30,1202501044,"(-122.0518,37.5858)",66
-30,1202501052,"(-122.0519,37.5858)",56
-30,1202501052,"(-122.0518,37.5858)",64
-30,1202501119,"(-122.0518,37.5858)",65
-30,1202501130,"(-122.0518,37.5858)",76
-30,1202501202,"(-122.0519,37.5857)",61
-30,1202501225,"(-122.0518,37.5858)",66
-30,1202501255,"(-122.0518,37.5858)",67
-30,1202501266,"(-122.0518,37.5858)",72
-30,1202501268,"(-122.0518,37.5858)",61
-30,1202501297,"(-122.0518,37.5858)",59
-30,1202501299,"(-122.0518,37.5858)",62
-30,1202501309,"(-122.0518,37.5858)",66
-30,1202501338,"(-122.0518,37.5858)",67
-30,1202501376,"(-122.0518,37.5858)",73
-30,1202501386,"(-122.0518,37.5858)",63
-30,1202501392,"(-122.0518,37.5858)",63
-30,1202501399,"(-122.0518,37.5858)",64
-30,1202501406,"(-122.0519,37.5857)",58
-30,1202501420,"(-122.0518,37.5858)",63
-30,1202501424,"(-122.0518,37.5858)",69
-30,1202501495,"(-122.0518,37.5858)",69
-30,1202501502,"(-122.0518,37.5858)",66
-30,1202501518,"(-122.0518,37.5858)",66
-30,1202501536,"(-122.0518,37.5858)",62
-30,1202501536,"(-122.0518,37.5858)",67
-30,1202501545,"(-122.0518,37.5858)",66
-30,1202501554,"(-122.0518,37.5858)",65
-30,1202501559,"(-122.0518,37.5858)",71
-30,1202501702,"(-122.0518,37.5858)",60
-30,1202501730,"(-122.0519,37.5857)",59
-30,1202501743,"(-122.0518,37.5858)",58
-30,1202501791,"(-122.0518,37.5858)",61
-30,1202501842,"(-122.0518,37.5858)",64
-30,1202501917,"(-122.0519,37.5857)",65
-30,1202502009,"(-122.0518,37.5858)",66
-30,1202502018,"(-122.0519,37.5857)",58
-30,1202502025,"(-122.0518,37.5858)",64
-30,1202502026,"(-122.0518,37.5858)",65
-30,1202502063,"(-122.0518,37.5858)",82
-30,1202502086,"(-122.0518,37.5858)",65
-30,1202502102,"(-122.0518,37.5858)",65
-30,1202502103,"(-122.0519,37.5857)",57
-30,1202502108,"(-122.0518,37.5858)",67
-30,1202502112,"(-122.0518,37.5858)",65
-30,1202502116,"(-122.0518,37.5858)",70
-30,1202502118,"(-122.0518,37.5858)",63
-30,1202502125,"(-122.0518,37.5858)",64
-30,1202502164,"(-122.0518,37.5858)",69
-30,1202502172,"(-122.0518,37.5858)",65
-30,1202502206,"(-122.0519,37.5857)",55
-30,1202502233,"(-122.0518,37.5858)",69
-30,1202502240,"(-122.0518,37.5858)",68
-30,1202502286,"(-122.0518,37.5858)",72
-30,1202502292,"(-122.0518,37.5858)",66
-30,1202502304,"(-122.0518,37.5858)",68
-30,1202502402,"(-122.0518,37.5858)",63
-30,1202502427,"(-122.0518,37.5858)",64
-30,1202502427,"(-122.0518,37.5858)",64
-30,1202502452,"(-122.0519,37.5857)",65
-30,1202502457,"(-122.0518,37.5858)",69
-30,1202502519,"(-122.0518,37.5858)",83
-30,1202502520,"(-122.0518,37.5858)",68
-30,1202502536,"(-122.0518,37.5858)",65
-30,1202502558,"(-122.0518,37.5858)",63
-30,1202502559,"(-122.0518,37.5858)",63
-30,1202502627,"(-122.0519,37.5857)",59
-30,1202502647,"(-122.0518,37.5858)",66
-30,1202502649,"(-122.0519,37.5857)",66
-30,1202502662,"(-122.0518,37.5858)",71
-30,1202502665,"(-122.0519,37.5858)",65
-30,1202502668,"(-122.0518,37.5858)",72
-30,1202502765,"(-122.0518,37.5858)",68
-30,1202502772,"(-122.0519,37.5857)",62
-30,1202502827,"(-122.0518,37.5858)",73
-30,1202502848,"(-122.0518,37.5858)",62
-30,1202502878,"(-122.0518,37.5858)",70
-30,1202502880,"(-122.0518,37.5858)",62
-30,1202502882,"(-122.0518,37.5858)",69
-30,1202502886,"(-122.0518,37.5858)",67
-30,1202502888,"(-122.0519,37.5857)",69
-30,1202502905,"(-122.0518,37.5858)",73
-30,1202502979,"(-122.0518,37.5858)",78
-30,1202502980,"(-122.0518,37.5858)",76
-30,1202503008,"(-122.0518,37.5858)",72
-30,1202503078,"(-122.0518,37.5858)",62
-30,1202503086,"(-122.0518,37.5858)",53
-30,1202503087,"(-122.0518,37.5858)",64
-30,1202503094,"(-122.0518,37.5858)",69
-30,1202503184,"(-122.0518,37.5858)",69
-30,1202503186,"(-122.0518,37.5858)",68
-30,1202503212,"(-122.0518,37.5858)",57
-30,1202503219,"(-122.0518,37.5858)",67
-30,1202503252,"(-122.0518,37.5858)",62
-30,1202503302,"(-122.0518,37.5858)",68
-30,1202503309,"(-122.0518,37.5858)",68
-30,1202503348,"(-122.0518,37.5858)",70
-30,1202503392,"(-122.0518,37.5858)",64
-30,1202503397,"(-122.0518,37.5858)",67
-30,1202503406,"(-122.0519,37.5857)",58
-30,1202503414,"(-122.0519,37.5858)",63
-30,1202503415,"(-122.0519,37.5858)",63
-30,1202503416,"(-122.0518,37.5858)",69
-30,1202503493,"(-122.0518,37.5858)",73
-30,1202503495,"(-122.0518,37.5858)",77
-30,1202503500,"(-122.0518,37.5858)",68
-30,1202503508,"(-122.0518,37.5858)",68
